delivery_days,delay_days,is_late,payment_value,payment_installments,payment_type,total_price,freight_value,freight_ratio,customer_state,product_weight_g,product_photos_qty,product_description_lenght,product_volume,review_label
13.0,-8.0,0,219.54,4.0,1,143.39999999999998,76.14,0.5309623430962344,25,900.0,1.0,259.0,4800.0,1
17.0,-5.0,0,202.28,1.0,0,179.8,22.48,0.125027808676307,25,1383.0,1.0,245.0,20000.0,0
11.0,-20.0,0,171.03,6.0,1,119.9,51.13,0.42643869891576314,4,5550.0,1.0,614.0,31360.0,1
4.0,-11.0,0,69.34,1.0,1,59.9,9.44,0.15759599332220367,25,400.0,1.0,203.0,4200.0,1
4.0,-26.0,0,181.24,1.0,1,152.0,29.24,0.19236842105263158,25,2700.0,2.0,238.0,6600.0,1
29.0,2.0,1,77.66,4.0,1,59.99,17.67,0.29454909151525255,18,900.0,4.0,518.0,34650.0,0
10.0,-15.0,0,177.39,4.0,1,159.0,18.39,0.11566037735849057,15,300.0,4.0,146.0,640.0,1
11.0,-6.0,0,21.04,1.0,0,13.65,7.39,0.5413919413919414,25,150.0,1.0,375.0,4862.0,0
5.0,-15.0,0,99.43,8.0,1,89.99,9.44,0.104900544504945,25,250.0,3.0,492.0,3960.0,1
13.0,-27.0,0,258.85,10.0,1,197.89000000000001,60.96000000000001,0.30804992672696957,22,422.3333333333333,5.0,1247.3333333333333,9239.666666666666,0
7.0,-6.0,0,118.85,2.0,1,106.9,11.95,0.11178671655753039,25,950.0,1.0,1439.0,31500.0,1
10.0,-16.0,0,1479.51,8.0,1,1437.0,42.51,0.029582463465553235,10,2750.0,4.0,3611.0,19344.0,0
7.0,-19.0,0,40.48,4.0,1,18.75,17.06,0.9098666666666666,10,850.0,1.0,320.0,2200.0,0
13.0,-11.0,0,81.89,1.0,1,65.0,16.89,0.25984615384615384,18,1032.0,1.0,1465.0,4080.0,1
26.0,0.0,0,66.05,3.0,1,31.9,34.15,1.0705329153605017,16,250.0,1.0,2113.0,2431.0,1
7.0,-20.0,0,111.42,1.0,1,95.9,15.52,0.16183524504692387,25,1750.0,3.0,715.0,59400.0,1
6.0,-13.0,0,42.77,1.0,1,29.9,12.87,0.43043478260869567,25,250.0,1.0,390.0,1200.0,1
14.0,-21.0,0,39.59,1.0,0,22.99,16.6,0.7220530665506744,17,7350.0,1.0,197.0,38750.0,1
7.0,-18.0,0,51.38,1.0,1,25.8,25.58,0.9914728682170542,25,700.0,1.0,348.0,32760.0,0
1.0,-2.0,0,189.32,10.0,1,171.8,17.52,0.10197904540162979,25,330.0,1.0,1392.0,4800.0,1
6.0,-29.0,0,104.12,1.0,0,84.99,19.13,0.2250853041534298,13,550.0,1.0,1071.0,5040.0,1
9.0,-24.0,0,45.1,1.0,1,30.0,15.1,0.5033333333333333,17,200.0,5.0,525.0,4400.0,1
16.0,-28.0,0,66.75,2.0,1,43.9,22.85,0.5205011389521641,1,515.0,2.0,84.0,10725.0,1
10.0,-24.0,0,177.68,4.0,1,159.0,18.68,0.11748427672955974,18,450.0,2.0,1413.0,2816.0,1
4.0,-18.0,0,77.34,1.0,0,67.9,9.44,0.13902798232695138,25,5193.0,2.0,202.0,37468.0,1
14.0,3.0,1,196.11,2.0,1,31.799999999999997,164.37,5.1688679245283025,25,809.5238095238095,2.9523809523809526,227.71428571428572,1285.7142857142858,0
2.0,-18.0,0,21.15,1.0,0,12.88,8.27,0.6420807453416149,25,180.0,1.0,448.0,2304.0,1
23.0,-20.0,0,230.61,4.0,1,176.96,53.65,0.3031758589511754,4,12275.0,1.0,1187.0,82080.0,0
10.0,-10.0,0,165.57,3.0,1,153.0,12.57,0.08215686274509804,25,2400.0,1.0,322.0,23625.0,1
20.0,-6.0,0,117.85,5.0,1,99.9,17.95,0.17967967967967965,18,1350.0,1.0,189.0,3312.0,1
3.0,-8.0,0,92.15,1.0,1,74.99,17.16,0.22883051073476465,18,7500.0,1.0,353.0,30866.0,1
20.0,-3.0,0,165.8,8.0,1,149.99,15.81,0.10540702713514234,25,1200.0,2.0,762.0,29000.0,1
5.0,-17.0,0,27.28,1.0,1,14.49,12.79,0.8826777087646652,25,300.0,1.0,3153.0,5832.0,1
13.0,-7.0,0,647.54,8.0,1,610.0,37.54,0.061540983606557374,25,15350.0,3.0,1176.0,88360.0,1
19.0,-7.0,0,95.45,5.0,1,79.99,15.46,0.19327415926990876,25,8950.0,1.0,476.0,45084.0,1
10.0,-17.0,0,160.21,8.0,1,139.99,20.22,0.14443888849203512,17,2000.0,1.0,469.0,29791.0,1
4.0,-15.0,0,314.92,10.0,1,299.99,14.93,0.04976832561085369,18,1582.0,2.0,753.0,33635.0,1
8.0,-15.0,0,39.23,3.0,1,24.0,15.23,0.6345833333333334,25,500.0,1.0,376.0,1265.0,1
7.0,-8.0,0,36.65,1.0,1,27.93,8.72,0.3122090941639814,25,1300.0,1.0,1528.0,4356.0,1
30.0,-14.0,0,85.6,4.0,1,59.9,25.7,0.4290484140233723,13,200.0,1.0,624.0,2352.0,1
7.0,-15.0,0,133.36,2.0,1,110.65,22.71,0.20524175327609578,22,100.0,1.0,144.0,1936.0,1
7.0,-22.0,0,111.2,5.0,1,88.0,23.2,0.2636363636363636,25,1150.0,1.0,203.0,7942.0,1
11.0,-3.0,0,48.11,1.0,1,40.0,8.11,0.20274999999999999,15,169.0,1.0,1111.0,1920.0,1
8.0,-20.0,0,227.01,8.0,1,189.0,38.01,0.2011111111111111,15,350.0,4.0,807.0,352.0,1
1.0,-12.0,0,32.39,1.0,1,25.0,7.39,0.2956,25,50.0,6.0,920.0,704.0,1
6.0,-8.0,0,38.29,1.0,0,30.0,8.29,0.2763333333333333,25,700.0,1.0,500.0,8000.0,1
3.0,-14.0,0,150.58,5.0,1,139.0,11.58,0.08330935251798562,10,300.0,1.0,3947.0,936.0,1
8.0,-29.0,0,70.0,1.0,1,39.8,30.2,0.7587939698492463,18,100.0,1.0,1440.0,1188.0,0
16.0,-9.0,0,111.02,3.0,1,89.9,21.12,0.23492769744160177,10,1383.0,1.0,245.0,20000.0,0
5.0,-14.0,0,254.77,5.0,1,220.64,34.129999999999995,0.15468636693255983,10,150.0,1.0,919.0,990.0,1
33.0,-5.0,0,149.77,2.0,1,129.89,19.88,0.15305258295480792,22,950.0,2.0,444.0,12800.0,0
7.0,-20.0,0,39.5,1.0,1,21.9,17.6,0.8036529680365297,17,1600.0,4.0,435.0,1800.0,1
9.0,-13.0,0,422.59,5.0,1,399.0,23.59,0.05912280701754386,4,321.0,4.0,1897.0,3315.0,1
6.0,-19.0,0,142.61,7.0,1,119.9,22.71,0.18940783986655546,10,6300.0,8.0,941.0,33750.0,1
10.0,-17.0,0,2106.55,10.0,1,1997.0,109.55,0.054857285928893336,10,18000.0,1.0,1935.0,126000.0,1
6.0,0.0,0,29.77,1.0,0,22.35,7.42,0.33199105145413865,25,250.0,1.0,825.0,5508.0,0
11.0,-13.0,0,75.07,3.0,1,59.9,15.17,0.25325542570951587,10,200.0,1.0,743.0,704.0,1
15.0,-8.0,0,168.82,10.0,1,153.0,15.82,0.10339869281045752,17,2400.0,1.0,322.0,23625.0,0
12.0,-11.0,0,116.46,10.0,1,101.0,15.46,0.15306930693069307,23,350.0,1.0,483.0,2652.0,1
25.0,8.0,1,46.53,1.0,1,28.9,17.63,0.6100346020761246,25,300.0,3.0,597.0,8000.0,0
7.0,-18.0,0,57.07,3.0,1,34.9,22.17,0.635243553008596,10,833.0,1.0,455.0,5460.0,0
5.0,-13.0,0,161.25,4.0,1,149.0,12.25,0.08221476510067115,25,367.0,1.0,231.0,8602.0,1
17.0,-17.0,0,156.15,1.0,0,119.99,36.16,0.30135844653721144,9,1500.0,1.0,798.0,60000.0,1
13.0,-20.0,0,70.53,1.0,1,45.0,25.53,0.5673333333333334,15,400.0,1.0,882.0,1617.0,1
1.0,-12.0,0,31.51,1.0,1,23.8,7.71,0.3239495798319328,10,283.0,1.0,618.0,11040.0,1
16.0,-21.0,0,64.01,1.0,0,47.9,16.11,0.33632567849686845,18,600.0,1.0,200.0,6000.0,0
11.0,-22.0,0,178.27,6.0,1,159.9,18.37,0.11488430268918073,10,792.0,1.0,325.0,4256.0,1
5.0,-19.0,0,175.31,1.0,0,130.0,45.309999999999995,0.3485384615384615,10,1200.0,1.0,314.5,14888.0,0
8.0,-15.0,0,108.57,1.0,1,96.4,12.17,0.1262448132780083,25,225.0,2.0,551.0,4620.0,1
35.0,-25.0,0,419.03999999999996,1.0,3,399.0,20.04,0.05022556390977444,18,1000.0,4.0,542.0,7200.0,0
15.0,-10.0,0,196.81,1.0,0,179.99,16.82,0.09344963609089393,10,2400.0,2.0,1611.0,31200.0,1
2.0,-8.0,0,30.38,3.0,1,22.99,7.39,0.32144410613310137,25,100.0,2.0,365.0,836.0,1
6.0,-13.0,0,524.24,3.0,1,499.9,24.34,0.04868973794758952,25,5500.0,3.0,1463.0,32994.0,1
5.0,-14.0,0,170.14,1.0,1,149.9,20.24,0.13502334889926615,22,1000.0,3.0,565.0,6138.0,1
6.0,-11.0,0,64.96,6.0,1,41.52,23.44,0.5645472061657033,18,500.0,3.0,967.0,4640.0,1
18.0,-2.0,0,246.36,3.0,1,199.8,46.56,0.23303303303303302,8,3725.0,2.0,822.0,32800.0,1
14.0,-20.0,0,89.17,1.0,1,72.9,16.27,0.2231824417009602,11,1050.0,1.0,458.0,2400.0,1
9.0,-14.0,0,228.66,6.0,1,199.8,28.86,0.14444444444444443,10,1400.0,1.0,573.0,15840.0,0
3.0,-10.0,0,141.11,1.0,0,129.0,12.11,0.09387596899224805,25,875.0,1.0,517.0,29900.0,1
11.0,-13.0,0,60.99,1.0,0,43.9,17.09,0.3892938496583144,25,1100.0,4.0,717.0,9504.0,1
12.0,-18.0,0,837.84,1.0,0,755.6,82.24,0.10884065643197458,17,922.0,1.0,363.0,7650.0,1
13.0,-16.0,0,101.03,5.0,1,84.0,17.03,0.20273809523809525,10,167.0,1.0,252.0,2640.0,1
4.0,-12.0,0,102.46,1.0,1,89.0,13.46,0.1512359550561798,18,2400.0,4.0,595.0,9600.0,1
29.0,5.0,1,87.94,3.0,1,64.99,22.95,0.3531312509616864,6,350.0,1.0,1257.0,2964.0,1
9.0,-15.0,0,403.62,5.0,1,380.9,22.72,0.059648201627723815,5,1400.0,1.0,1100.0,12000.0,1
11.0,-11.0,0,1072.59,10.0,1,1048.0,24.59,0.02346374045801527,10,1250.0,1.0,3893.0,4056.0,1
15.0,-28.0,0,141.46,3.0,1,119.99,21.47,0.17893157763146927,23,1350.0,2.0,531.0,14350.0,1
24.0,3.0,1,126.3,4.0,1,109.9,16.4,0.1492265696087352,25,396.0,1.0,932.0,2772.0,0
22.0,-1.0,0,81.36,8.0,1,31.96,49.4,1.5456821026282852,18,200.0,1.0,100.0,1104.0,1
25.0,1.0,1,194.12,2.0,1,149.0,45.12,0.30281879194630873,7,6550.0,1.0,1893.0,8000.0,1
11.0,-16.0,0,1479.51,4.5,1,1437.0,42.51,0.029582463465553235,10,2750.0,4.0,3611.0,19344.0,1
11.0,-10.0,0,357.03,3.0,1,339.9,17.13,0.050397175639894085,23,400.0,1.0,546.0,3520.0,0
5.0,-21.0,0,52.91,1.0,1,29.9,23.01,0.7695652173913045,25,1250.0,4.0,521.0,5408.0,1
6.0,-4.0,0,27.39,2.0,1,19.99,7.4,0.3701850925462732,25,130.0,3.0,1124.0,952.0,0
21.0,-44.0,0,116.89,4.0,1,90.0,26.89,0.2987777777777778,5,1400.0,1.0,2472.0,3840.0,1
16.0,2.0,1,278.19,5.0,1,250.0,28.19,0.11276,25,13650.0,1.0,770.0,70875.0,0
14.0,-8.0,0,207.76,1.0,0,189.99,17.77,0.09353123848623611,17,600.0,1.0,946.0,1904.0,1
6.0,-7.0,0,153.96,6.0,1,129.9,24.06,0.1852193995381062,18,700.0,4.0,1333.0,25600.0,1
11.0,-11.0,0,232.27,8.0,1,212.9,19.37,0.09098168154062941,10,381.0,3.0,548.0,3240.0,1
47.0,27.0,1,22.84,1.0,1,10.99,11.85,1.0782529572338488,25,100.0,4.0,457.0,48000.0,0
7.0,-14.0,0,160.18,1.0,1,145.0,15.18,0.1046896551724138,10,800.0,2.0,329.0,4608.0,1
21.0,-15.0,0,119.2,5.0,1,69.52,49.68,0.7146144994246261,19,600.0,1.0,551.0,800.0,0
11.0,-9.0,0,83.87,5.0,1,62.2,16.2,0.26045016077170413,18,2197.0,1.0,251.0,31080.0,1
25.0,-11.0,0,32.24,1.0,1,13.2,19.04,1.4424242424242424,13,200.0,1.0,410.0,2800.0,0
10.0,-10.0,0,60.31,1.0,0,44.9,15.41,0.3432071269487751,22,750.0,1.0,1123.0,8280.0,1
2.0,-7.0,0,32.29,1.0,1,24.9,7.39,0.2967871485943775,25,150.0,1.0,295.0,1360.0,1
11.0,-10.0,0,339.79,6.0,1,315.0,24.79,0.0786984126984127,10,9350.0,5.0,738.0,56000.0,0
9.0,-11.0,0,117.85,4.0,1,99.9,17.95,0.17967967967967965,18,8750.0,6.0,563.0,51750.0,1
8.0,0.0,0,72.57,1.0,0,59.49,13.08,0.2198688855269793,25,150.0,1.0,703.0,4000.0,1
6.0,-15.0,0,122.97,1.0,0,107.9,15.07,0.13966635773864688,25,1750.0,5.0,1166.0,27000.0,1
11.0,-8.0,0,64.18,1.0,0,35.98,28.2,0.783768760422457,18,300.0,1.0,503.5,7875.0,1
15.0,-23.0,0,84.81,1.0,1,59.9,24.91,0.41585976627712856,2,550.0,5.0,1845.0,9600.0,1
12.0,-15.0,0,77.57,2.0,1,59.9,17.67,0.294991652754591,10,1000.0,1.0,960.0,352.0,1
23.0,-14.0,0,169.14,1.0,0,139.97,29.17,0.20840180038579698,18,8975.0,1.0,1085.0,65520.0,0
12.0,-2.0,0,185.89,1.0,0,169.0,16.89,0.09994082840236687,25,6400.0,1.0,546.0,43659.0,1
11.0,-13.0,0,156.68,4.0,1,140.93,15.75,0.11175761016107287,18,650.0,1.0,538.0,13125.0,1
11.0,-17.0,0,148.69,10.0,1,102.89,45.8,0.4451355816891826,4,2137.5,2.0,544.0,4557.0,1
11.0,-17.0,0,232.07,10.0,1,213.0,19.07,0.08953051643192489,22,1000.0,2.0,855.0,7500.0,1
6.0,-13.0,0,86.81,1.0,0,72.0,14.81,0.20569444444444446,25,2600.0,2.0,786.0,10944.0,1
6.0,-16.0,0,256.5,2.0,1,230.0,26.5,0.11521739130434783,25,175.0,1.0,568.0,6656.0,1
10.0,-18.0,0,455.7,6.0,1,422.0,33.7,0.07985781990521328,22,12850.0,1.0,293.0,48000.0,1
9.0,-20.0,0,36.96,3.0,1,19.9,17.06,0.857286432160804,18,500.0,1.0,225.0,1188.0,1
2.0,-12.0,0,48.87,1.0,1,39.99,8.88,0.2220555138784696,25,350.0,1.0,125.0,15625.0,0
2.0,-26.0,0,117.9,1.0,1,97.9,20.0,0.20429009193054135,25,1250.0,7.0,390.0,4680.0,1
3.0,-10.0,0,58.62,1.0,1,49.9,8.72,0.17474949899799602,25,400.0,3.0,530.0,3750.0,0
3.0,-22.0,0,233.33,2.0,1,224.0,9.33,0.04165178571428572,25,2134.0,1.0,279.0,8800.0,1
9.0,-19.0,0,85.18,3.0,1,65.0,20.18,0.31046153846153846,12,700.0,1.0,370.0,8736.0,1
10.0,-21.0,0,265.84,4.0,1,246.0,19.84,0.08065040650406503,17,292.0,2.0,528.0,2700.0,1
7.0,-28.0,0,294.82,10.0,1,235.0,59.82,0.25455319148936173,19,9650.0,3.0,419.0,27520.0,1
7.0,-24.0,0,109.0,1.0,3,92.0,17.0,0.18478260869565216,25,1550.0,1.0,312.0,20944.0,1
8.0,-15.0,0,317.3,10.0,1,299.99,17.31,0.05770192339744658,25,1538.0,4.0,819.0,27900.0,1
7.0,-11.0,0,46.61,4.0,1,32.9,13.71,0.41671732522796356,25,650.0,2.0,165.0,4680.0,1
11.0,-23.0,0,362.56,8.0,1,264.0,63.87,0.24193181818181816,22,2200.0,1.0,673.0,21384.0,1
21.0,-1.0,0,115.35,4.0,1,99.9,15.45,0.15465465465465464,18,785.0,1.0,1580.0,9996.0,1
36.0,8.0,1,85.24,2.0,1,69.99,15.25,0.21788826975282186,18,500.0,2.0,867.0,4180.0,1
5.0,-7.0,0,68.64,1.0,0,57.49,11.15,0.19394677335188729,25,950.0,1.0,890.0,1827.0,1
13.0,-10.0,0,45.0,1.0,1,29.9,15.1,0.5050167224080268,6,250.0,1.0,388.0,1200.0,1
6.0,-2.0,0,62.91,1.0,0,49.9,13.01,0.26072144288577154,25,150.0,3.0,365.0,2464.0,1
18.0,-15.0,0,88.91,8.0,1,69.45,19.46,0.28020158387329014,22,1050.0,1.0,1043.0,2400.0,0
26.0,0.0,0,84.13,4.0,1,64.99,19.14,0.29450684720726267,4,350.0,1.0,522.0,2964.0,1
21.0,1.0,1,130.57,6.0,1,115.0,15.57,0.1353913043478261,17,1938.0,1.0,250.0,21648.0,1
21.0,-29.0,0,491.36,2.0,1,399.0,92.36,0.23147869674185464,20,9200.0,2.0,1547.0,78400.0,0
21.0,-19.0,0,121.45,1.0,1,101.77,19.68,0.19337722315024075,18,400.0,2.0,973.0,5632.0,1
1.0,-21.0,0,21.39,1.0,1,14.0,7.39,0.5278571428571428,25,150.0,1.0,343.0,1596.0,0
2.0,-13.0,0,57.77,1.0,1,49.99,7.78,0.15563112622524505,25,250.0,3.0,3059.0,2415.0,1
12.0,-11.0,0,35.0,1.0,1,19.9,15.1,0.7587939698492463,10,200.0,4.0,812.0,1600.0,1
20.0,-3.0,0,55.1,5.0,1,40.0,15.1,0.3775,25,150.0,3.0,1094.0,2880.0,1
10.0,-14.0,0,135.17000000000002,4.5,1,118.58,16.59,0.1399055489964581,23,800.0,2.0,124.0,38000.0,1
13.0,-11.0,0,25.75,1.0,1,13.9,11.85,0.8525179856115107,25,300.0,1.0,646.0,9600.0,0
6.0,-17.0,0,369.74,7.0,1,350.0,19.74,0.0564,25,8800.0,1.0,973.0,33264.0,1
6.0,-21.0,0,30.23,1.0,1,12.0,18.23,1.5191666666666668,25,150.0,4.0,202.0,1232.0,1
9.0,-14.0,0,334.78,10.0,1,277.53,57.25,0.20628400533275684,7,2675.0,1.0,536.0,19035.0,0
2.0,-13.0,0,51.07,5.0,1,43.5,7.57,0.17402298850574713,25,200.0,2.0,649.0,2058.0,0
17.0,-22.0,0,106.38,10.0,1,89.99,16.39,0.1821313479275475,22,250.0,3.0,492.0,3960.0,1
16.0,-17.0,0,261.82,3.0,1,242.0,19.82,0.081900826446281,18,1300.0,1.0,450.0,2496.0,1
22.0,-33.0,0,262.24,10.0,1,249.0,13.24,0.053172690763052206,25,600.0,2.0,1003.0,8000.0,1
33.0,15.0,1,2455.12,10.0,1,2350.0,105.12,0.044731914893617025,22,14813.0,1.0,151.0,55900.0,0
6.0,-18.0,0,232.19,10.0,1,193.0,39.19,0.20305699481865283,22,8800.0,1.0,232.0,45375.0,1
10.0,-4.0,0,217.59,10.0,1,200.0,17.59,0.08795,18,2450.0,1.0,744.0,2875.0,1
9.0,-13.0,0,167.82,1.0,0,134.0,33.82,0.25238805970149253,11,490.0,1.0,271.0,5060.0,0
8.0,-13.0,0,53.92,1.0,0,35.9,18.02,0.501949860724234,25,6800.0,1.0,761.0,40500.0,0
2.0,-11.0,0,235.69,3.0,1,224.9,10.79,0.04797687861271676,25,900.0,1.0,1044.0,6840.0,1
7.0,-10.0,0,66.17,1.0,1,57.9,8.27,0.14283246977547495,25,117.0,3.0,2231.0,720.0,1
15.0,-11.0,0,167.52,1.0,1,149.9,17.62,0.11754503002001335,18,1600.0,6.0,596.0,24320.0,1
18.0,-15.0,0,140.49,1.0,0,89.99,50.5,0.561173463718191,4,6050.0,1.0,1893.0,8000.0,1
17.0,-10.0,0,93.3,1.0,3,78.0,15.3,0.19615384615384615,23,250.0,4.0,319.0,640.0,1
5.0,-35.0,0,65.92,1.0,1,47.49,18.43,0.3880817014108233,18,175.0,3.0,859.0,10143.0,1
6.0,-14.0,0,219.32,1.0,1,203.8,15.52,0.076153091265947,25,1400.0,2.0,1348.0,11025.0,1
1.0,-6.0,0,73.61,1.0,1,64.99,8.62,0.13263579012155716,25,460.0,1.0,476.0,3240.0,1
53.0,-19.0,0,219.27,4.0,1,136.99,82.28,0.6006277830498576,15,15475.0,1.0,985.0,47061.0,0
16.0,-14.0,0,112.12,2.0,1,84.99,27.13,0.31921402517943287,26,600.0,3.0,1495.0,8151.0,1
2.0,-12.0,0,21.77,2.0,1,13.99,7.78,0.5561115082201573,25,50.0,1.0,937.0,880.0,1
19.0,1.0,1,68.37,1.0,0,53.9,14.47,0.26846011131725417,25,1500.0,2.0,340.0,19800.0,1
11.0,-9.0,0,111.03,2.0,1,98.0,13.03,0.13295918367346937,25,800.0,3.0,460.0,2400.0,1
13.0,-19.0,0,222.55,1.0,3,149.95,72.6,0.484161387129043,25,200.0,1.0,468.0,8000.0,1
22.0,-15.0,0,407.36,10.0,1,307.96,99.4,0.32276919080400057,25,8925.0,1.0,1089.0,70596.0,1
23.0,5.0,1,68.13,6.0,1,49.9,18.23,0.3653306613226453,6,900.0,1.0,386.0,12500.0,0
17.0,-9.0,0,82.0,1.0,0,51.8,30.2,0.5830115830115831,22,150.0,1.0,3831.0,2816.0,1
17.0,-14.0,0,69.9,1.0,1,69.9,0.0,0.0,18,2600.0,6.0,903.0,15000.0,1
8.0,-14.0,0,351.01,6.0,1,315.0,36.01,0.11431746031746032,25,500.0,4.0,1250.0,4048.0,1
4.0,-2.0,0,90.63,1.0,0,81.9,8.73,0.10659340659340659,25,330.0,1.0,1392.0,4800.0,1
6.0,-9.0,0,66.44,1.0,1,49.9,16.54,0.3314629258517034,18,450.0,2.0,850.0,9375.0,1
19.0,-12.0,0,87.06,1.0,1,70.0,17.06,0.2437142857142857,18,300.0,1.0,2413.0,4560.0,0
5.0,-14.0,0,96.55,1.0,1,83.8,12.75,0.15214797136038186,10,210.0,1.0,702.0,1836.0,1
6.0,-18.0,0,39.1,1.0,1,25.0,14.1,0.564,25,600.0,4.0,945.0,3168.0,1
26.0,2.0,1,63.1,2.0,1,49.0,14.1,0.28775510204081634,18,250.0,6.0,177.0,640.0,1
16.0,-3.0,0,42.4,1.0,1,28.69,13.71,0.4778668525618683,25,500.0,2.0,326.0,32448.0,1
11.0,-12.0,0,57.72,5.0,1,44.35,13.37,0.30146561443066516,25,1350.0,3.0,296.0,10500.0,1
6.0,-21.0,0,68.35,3.0,1,49.9,18.45,0.3697394789579158,23,188.0,4.0,1407.0,2016.0,1
10.0,-10.0,0,27.38,1.0,0,14.9,12.48,0.8375838926174497,17,125.0,1.0,86.0,1728.0,1
13.0,-10.0,0,289.04,1.0,1,269.9,19.14,0.0709151537606521,10,2400.0,3.0,180.0,24000.0,1
6.0,-8.0,0,68.91,1.0,1,53.65,15.26,0.28443616029822927,25,417.0,3.0,580.0,7392.0,1
37.0,12.0,1,34.71,1.0,1,18.6,16.11,0.8661290322580644,17,150.0,1.0,568.0,3520.0,0
3.0,-18.0,0,224.1,2.0,1,199.9,24.2,0.12106053026513255,10,792.0,1.0,325.0,4256.0,1
5.0,-14.0,0,171.34,3.0,1,149.0,22.34,0.14993288590604026,6,2650.0,3.0,1285.0,10400.0,1
7.0,-17.0,0,621.35,5.0,1,599.9,21.45,0.035755959326554426,25,1575.0,6.0,1784.0,19380.0,1
6.0,-21.0,0,49.09,4.0,1,34.99,14.1,0.4029722777936553,7,200.0,1.0,575.0,4500.0,1
1.0,-10.0,0,90.57,1.0,1,68.4,22.169999999999998,0.3241228070175438,25,250.0,1.0,431.0,2450.0,1
21.0,-3.0,0,44.32,1.0,1,25.0,19.32,0.7728,18,1000.0,2.0,396.0,4840.0,1
11.0,-12.0,0,117.13,4.0,1,99.99,17.14,0.17141714171417144,11,250.0,5.0,1255.0,532.0,1
7.0,-15.0,0,83.41,2.0,1,69.9,13.51,0.1932761087267525,25,950.0,1.0,520.0,7250.0,1
8.0,-18.0,0,32.38,1.0,1,19.9,12.48,0.6271356783919598,25,275.0,1.0,214.0,3672.0,0
2.0,-33.0,0,85.38,1.0,1,59.8,25.58,0.4277591973244147,25,250.0,5.0,1037.0,5616.0,0
9.0,-20.0,0,34.84,1.0,0,22.99,11.85,0.5154414963027404,25,467.0,1.0,696.0,12584.0,1
10.0,-49.0,0,179.9,1.0,0,129.9,50.0,0.3849114703618168,25,750.0,3.0,524.0,24472.0,0
21.0,-5.0,0,75.08,7.0,1,56.8,18.28,0.321830985915493,8,150.0,2.0,787.0,4000.0,1
10.0,-37.0,0,41.9,1.0,0,23.9,18.0,0.7531380753138076,25,200.0,1.0,515.0,4500.0,1
9.0,-10.0,0,154.06,1.0,0,119.8,34.26,0.28597662771285476,25,7000.0,1.0,799.0,32994.0,1
20.0,-8.0,0,255.9,3.0,1,226.95,28.95,0.12756113681427628,8,7225.0,1.0,620.0,48373.0,0
13.0,-15.0,0,43.09,4.0,1,27.99,15.1,0.5394783851375491,10,300.0,5.0,818.0,816.0,1
7.0,-2.0,0,35.77,1.0,0,27.9,7.87,0.282078853046595,25,150.0,1.0,982.0,2873.0,1
10.0,-6.0,0,69.34,1.0,1,60.0,9.34,0.15566666666666668,25,668.0,3.0,353.0,11025.0,1
25.0,-7.0,0,263.65,8.0,1,212.5,51.15,0.24070588235294116,9,5900.0,1.0,396.0,23625.0,1
12.0,-15.0,0,85.21,8.0,1,66.5,18.71,0.28135338345864663,11,1250.0,1.0,261.0,23088.0,1
10.0,-14.0,0,90.88,1.0,0,69.9,20.98,0.30014306151645204,10,2500.0,1.0,1197.0,2420.0,1
19.0,-1.0,0,53.23,1.0,1,38.0,15.23,0.40078947368421053,6,250.0,2.0,691.0,891.0,1
24.0,4.0,1,352.18,4.0,1,238.0,114.18,0.47974789915966387,25,7250.0,6.0,226.0,38475.0,0
12.0,-26.0,0,247.9,5.0,1,229.9,18.0,0.078294910830796,22,2800.0,1.0,1510.0,352.0,0
4.0,-17.0,0,72.42,1.0,1,58.99,13.43,0.2276657060518732,25,200.0,2.0,492.0,3960.0,1
1.0,-43.0,0,157.44,6.0,1,139.8,17.64,0.12618025751072962,18,371.0,1.0,295.0,5120.0,1
14.0,-15.0,0,117.85,4.0,1,99.9,17.95,0.17967967967967965,10,1050.0,1.0,273.0,14440.0,1
3.0,-4.0,0,32.7,1.0,0,19.9,12.8,0.6432160804020102,25,250.0,1.0,166.0,2560.0,1
22.0,-5.0,0,104.86,2.0,1,87.67,17.19,0.1960761948214897,10,350.0,4.0,1159.0,2464.0,0
6.0,-8.0,0,82.56,3.0,1,68.5,14.06,0.20525547445255476,25,800.0,1.0,536.0,23625.0,1
15.0,-9.0,0,294.18,5.0,1,276.0,18.18,0.0658695652173913,23,2125.0,2.0,676.0,24948.0,0
7.0,-26.0,0,64.94,6.0,1,44.99,19.95,0.44343187374972215,25,250.0,1.0,1920.0,5120.0,1
13.0,-16.0,0,471.4,1.0,1,399.6,71.8,0.17967967967967965,22,1300.0,1.0,189.0,5343.75,0
6.0,-14.0,0,87.71,1.0,0,79.9,7.81,0.09774718397997496,25,350.0,1.0,1611.0,2700.0,1
13.0,-21.0,0,161.4,1.0,0,116.10000000000001,45.3,0.3901808785529715,22,450.0,1.0,287.0,4096.0,1
6.0,-36.0,0,128.4,10.0,1,89.9,38.5,0.4282536151279199,10,1050.0,3.0,590.0,12860.0,0
5.0,-16.0,0,106.85,1.0,0,98.9,7.95,0.08038422649140546,25,117.0,2.0,953.0,2496.0,1
2.0,-16.0,0,63.55,1.0,1,55.0,8.55,0.15545454545454546,25,350.0,1.0,1134.0,1056.0,1
16.0,-22.0,0,149.86,3.0,1,119.99,29.87,0.24893741145095427,18,700.0,1.0,1257.0,5700.0,1
